,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
10798,10799,2012-03-31,1,1,3,1,0,6,0,1,0.4,0.4091,0.76,0.194,17,65,82,0,2.33762291106,0.242535625036,0.124034734589
10799,10800,2012-03-31,1,1,3,2,0,6,0,1,0.42,0.4242,0.77,0.2537,14,55,69,0,2.42535625036,0.267261241912,0.134839972493
10800,10801,2012-03-31,1,1,3,3,0,6,0,1,0.4,0.4091,0.82,0.2537,10,21,31,0,2.76289481998,0.316227766017,0.218217890236
10801,10802,2012-03-31,1,1,3,4,0,6,0,1,0.42,0.4242,0.77,0.4179,4,4,8,0,3.05708920258,0.5,0.5
10802,10803,2012-03-31,1,1,3,5,0,6,0,1,0.4,0.4091,0.82,0.2239,0,5,5,0,3.10086836473,inf,0.4472135955
10803,10804,2012-03-31,1,1,3,6,0,6,0,1,0.36,0.3485,0.87,0.1642,7,16,23,0,2.86299167157,0.377964473009,0.25
10804,10805,2012-03-31,1,1,3,7,0,6,0,1,0.36,0.3485,0.87,0.1642,5,39,44,0,2.63523138347,0.4472135955,0.160128153805
10805,10806,2012-03-31,1,1,3,8,0,6,0,1,0.36,0.3485,0.87,0.194,19,126,145,0,2.00804832226,0.229415733871,0.0890870806375
10806,10807,2012-03-31,1,1,3,9,0,6,0,1,0.4,0.4091,0.76,0.194,62,161,223,0,1.74874354196,0.127000127,0.0788110406239
10807,10808,2012-03-31,1,1,3,10,0,6,0,1,0.4,0.4091,0.76,0.1343,108,205,313,0,1.54303349962,0.0962250448649,0.069843029577
10808,10809,2012-03-31,1,1,3,11,0,6,0,1,0.46,0.4545,0.72,0.1343,184,279,463,0,1.32106044452,0.0737209780774,0.0598684340089
10809,10810,2012-03-31,1,1,3,12,0,6,0,1,0.48,0.4697,0.67,0.0,263,358,621,1,1.16642368704,0.0616626415978,0.0528516422582
10810,10811,2012-03-31,1,1,3,13,0,6,0,1,0.54,0.5152,0.6,0.1343,265,373,638,0,1.15239804249,0.0614295116834,0.0517780373078
10811,10812,2012-03-31,1,1,3,14,0,6,0,1,0.5,0.4848,0.63,0.2537,240,311,551,0,1.22812687697,0.0645497224368,0.0567047977124
10812,10813,2012-03-31,1,1,3,15,0,6,0,1,0.52,0.5,0.59,0.2836,275,330,605,0,1.1793305661,0.0603022689156,0.0550481882563
10813,10814,2012-03-31,1,1,3,16,0,6,0,1,0.5,0.4848,0.63,0.2985,243,292,535,0,1.24321963228,0.06415002991,0.0585205735981
10814,10815,2012-03-31,1,1,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,238,305,543,0,1.23560412643,0.0648203723552,0.0572598334314
10815,10816,2012-03-31,1,1,3,18,0,6,0,1,0.44,0.4394,0.72,0.4627,102,239,341,0,1.49403576167,0.0990147542977,0.0646846227353
10816,10817,2012-03-31,1,1,3,19,0,6,0,1,0.42,0.4242,0.71,0.4478,93,191,284,0,1.60128153805,0.103695169473,0.0723574605292
10817,10818,2012-03-31,1,1,3,20,0,6,0,1,0.4,0.4091,0.71,0.3284,52,156,208,0,1.7902871851,0.138675049056,0.0800640769025
10818,10819,2012-03-31,1,1,3,21,0,6,0,1,0.4,0.4091,0.71,0.3284,36,107,143,0,2.01619459636,0.166666666667,0.0966736489046
10819,10820,2012-03-31,1,1,3,22,0,6,0,1,0.38,0.3939,0.71,0.2537,40,116,156,0,1.96494372973,0.158113883008,0.0928476690885
10820,10821,2012-03-31,1,1,3,23,0,6,0,1,0.36,0.3333,0.76,0.2836,12,100,112,0,2.16168850584,0.288675134595,0.1
10821,10822,2012-04-01,1,1,4,0,0,0,0,1,0.36,0.3333,0.76,0.2537,8,59,67,0,2.43975018237,0.353553390593,0.130188910981
10822,10823,2012-04-01,1,1,4,1,0,0,0,1,0.36,0.3485,0.76,0.1642,13,49,62,0,2.484519975,0.277350098113,0.142857142857
10823,10824,2012-04-01,1,1,4,2,0,0,0,1,0.36,0.3485,0.76,0.1642,20,61,81,0,2.34403615469,0.22360679775,0.128036879933
10824,10825,2012-04-01,1,1,4,3,0,0,0,1,0.34,0.3333,0.81,0.1343,4,21,25,0,2.82842712475,0.5,0.218217890236
10825,10826,2012-04-01,1,1,4,4,0,0,0,1,0.34,0.3485,0.81,0.0896,3,9,12,0,3.00150112594,0.57735026919,0.333333333333
10826,10827,2012-04-01,1,1,4,5,0,0,0,1,0.34,0.3485,0.81,0.0896,8,10,18,0,2.92352673102,0.353553390593,0.316227766017
10827,10828,2012-04-01,1,1,4,6,0,0,0,1,0.36,0.3485,0.76,0.1343,9,88,97,0,2.24733287488,0.333333333333,0.106600358178
10828,10829,2012-04-01,1,1,4,7,0,0,0,1,0.36,0.3485,0.71,0.1343,29,55,84,0,2.32495277488,0.185695338177,0.134839972493
10829,10830,2012-04-01,1,1,4,8,0,0,0,1,0.36,0.3636,0.76,0.0896,37,88,125,0,2.09887740081,0.164398987305,0.106600358178
10830,10831,2012-04-01,1,1,4,9,0,0,0,1,0.36,0.3485,0.81,0.1343,102,173,275,0,1.62008392252,0.0990147542977,0.076028592127
10831,10832,2012-04-01,1,1,4,10,0,0,0,1,0.4,0.4091,0.71,0.1045,132,228,360,0,1.46176336551,0.0870388279778,0.0662266178533
10832,10833,2012-04-01,1,1,4,11,0,0,0,1,0.4,0.4091,0.71,0.194,180,271,451,0,1.33511467459,0.07453559925,0.0607456739231
10833,10834,2012-04-01,1,1,4,12,0,0,0,1,0.42,0.4242,0.67,0.2239,187,258,445,0,1.34231211043,0.0731272424127,0.0622572806365
10834,10835,2012-04-01,1,1,4,13,0,0,0,1,0.44,0.4394,0.62,0.194,190,274,464,0,1.31990919337,0.072547625011,0.060412209333
10835,10836,2012-04-01,1,1,4,14,0,0,0,1,0.48,0.4697,0.55,0.2239,283,278,561,0,1.21806384284,0.0594438298278,0.0599760143904
10836,10837,2012-04-01,1,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,295,278,573,0,1.20736322104,0.058222250974,0.0599760143904
10837,10838,2012-04-01,1,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,236,275,511,0,1.26693979202,0.0650944554904,0.0603022689156
10838,10839,2012-04-01,1,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,232,323,555,0,1.22352196058,0.0656532164299,0.0556414884075
10839,10840,2012-04-01,1,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,153,279,432,0,1.35831456231,0.0808452083454,0.0598684340089
10840,10841,2012-04-01,1,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,110,236,346,0,1.48576765302,0.0953462589246,0.0650944554904
10841,10842,2012-04-01,1,1,4,20,0,0,0,1,0.5,0.4848,0.59,0.2239,66,166,232,0,1.72260240637,0.123091490979,0.0776150525706
10842,10843,2012-04-01,1,1,4,21,0,0,0,1,0.5,0.4848,0.59,0.1642,33,101,134,0,2.05846742398,0.174077655956,0.099503719021
10843,10844,2012-04-01,1,1,4,22,0,0,0,0,0.5,0.4848,0.63,0.1045,7,61,68,0,2.43252127705,0.377964473009,0.128036879933
10844,10845,2012-04-01,1,1,4,23,0,0,0,0,0.46,0.4545,0.72,0.0,10,53,63,1,2.46932399162,0.316227766017,0.137360563949
10845,10846,2012-04-02,1,1,4,0,0,1,1,0,0.44,0.4394,0.82,0.1045,6,11,17,0,2.93610109757,0.408248290464,0.301511344578
10846,10847,2012-04-02,1,1,4,1,0,1,1,0,0.42,0.4242,0.88,0.0896,0,5,5,0,3.10086836473,inf,0.4472135955
10847,10848,2012-04-02,1,1,4,2,0,1,1,0,0.44,0.4394,0.94,0.1343,2,3,5,0,3.10086836473,0.707106781187,0.57735026919
10848,10849,2012-04-02,1,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,2,2,4,0,3.11588476425,0.707106781187,0.707106781187
10849,10850,2012-04-02,1,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,2,22,24,0,2.83980917124,0.707106781187,0.213200716356
10850,10851,2012-04-02,1,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,6,104,110,0,2.17186121382,0.408248290464,0.0980580675691
10851,10852,2012-04-02,1,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,12,294,306,0,1.55794238212,0.288675134595,0.058321184352
10852,10853,2012-04-02,1,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,36,553,589,0,1.19352479007,0.166666666667,0.0425243255563
10853,10854,2012-04-02,1,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,52,265,317,0,1.53573779208,0.138675049056,0.0614295116834
10854,10855,2012-04-02,1,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,85,119,204,0,1.80187492539,0.108465228909,0.0916698497028
10855,10856,2012-04-02,1,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,81,128,209,0,1.78742501351,0.111111111111,0.0883883476483
10856,10857,2012-04-02,1,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,100,181,281,0,1.6074760739,0.1,0.0743294146247
10857,10858,2012-04-02,1,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,97,184,281,0,1.6074760739,0.101534616513,0.0737209780774
10858,10859,2012-04-02,1,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,127,141,268,0,1.63517485042,0.0887356509416,0.0842151921067
10859,10860,2012-04-02,1,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,132,192,324,0,1.52321555101,0.0870388279778,0.0721687836487
10860,10861,2012-04-02,1,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,104,291,395,0,1.40859042455,0.0980580675691,0.0586210381761
10861,10862,2012-04-02,1,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,128,601,729,0,1.08721345509,0.0883883476483,0.0407908508224
10862,10863,2012-04-02,1,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,75,543,618,0,1.16881145553,0.115470053838,0.0429141075423
10863,10864,2012-04-02,1,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,66,428,494,0,1.28564869307,0.123091490979,0.0483368244523
10864,10865,2012-04-02,1,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,48,281,329,0,1.51445633204,0.144337567297,0.0596549986272
10865,10866,2012-04-02,1,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,24,214,238,0,1.70746944191,0.204124145232,0.0683585927025
10866,10867,2012-04-02,1,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,17,106,123,0,2.10818510678,0.242535625036,0.0971285862357
10867,10868,2012-04-02,1,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,6,60,66,0,2.44704392116,0.408248290464,0.129099444874
10868,10869,2012-04-03,1,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,1,32,33,0,2.74204248554,1.0,0.176776695297
10869,10870,2012-04-03,1,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,0,11,11,0,3.01511344578,inf,0.301511344578
10870,10871,2012-04-03,1,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,0,5,5,0,3.10086836473,inf,0.4472135955
10871,10872,2012-04-03,1,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,0,3,3,1,3.13112145543,inf,0.57735026919
10872,10873,2012-04-03,1,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,1,0,3.16227766017,inf,1.0
10873,10874,2012-04-03,1,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,27,0,2.80606766633,0.707106781187,0.2
10874,10875,2012-04-03,1,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,100,0,2.23049868373,0.707106781187,0.101015254455
10875,10876,2012-04-03,1,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341,0,1.49403576167,0.267261241912,0.0553001263609
10876,10877,2012-04-03,1,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,27,577,604,1,1.18015154119,0.19245008973,0.0416305447122
10877,10878,2012-04-03,1,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408,0,1.39076812474,0.136082763488,0.0531494003453
10878,10879,2012-04-03,1,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,77,142,219,1,1.75953835769,0.11396057646,0.0839181358297
10879,10880,2012-04-03,1,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,91,167,258,1,1.65976532577,0.104828483672,0.0773823232534
10880,10881,2012-04-03,1,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,101,230,331,1,1.51099471304,0.099503719021,0.0659380473396
10881,10882,2012-04-03,1,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,120,225,345,0,1.48576765302,0.0912870929175,0.0666666666667
10882,10883,2012-04-03,1,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,120,191,311,0,1.54672056222,0.0912870929175,0.0723574605292
10883,10884,2012-04-03,1,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,109,207,316,0,1.53755201338,0.0957826285221,0.0695048046857
10884,10885,2012-04-03,1,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,145,340,485,0,1.29531940038,0.0830454798537,0.0542326144547
10885,10886,2012-04-03,1,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,123,634,757,0,1.06904496765,0.0901669634667,0.0397150735395
10886,10887,2012-04-03,1,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,139,661,800,0,1.04313914787,0.084818892968,0.0388954920792
10887,10888,2012-04-03,1,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,98,460,558,0,1.2207837506,0.101015254455,0.046625240412
10888,10889,2012-04-03,1,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,54,325,379,0,1.43296479034,0.136082763488,0.0554700196225
10889,10890,2012-04-03,1,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,33,210,243,1,1.69515875905,0.174077655956,0.0690065559342
10890,10891,2012-04-03,1,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,25,133,158,1,1.95740073172,0.2,0.0867109969524
10891,10892,2012-04-03,1,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,13,66,79,1,2.35702260396,0.277350098113,0.123091490979
10892,10893,2012-04-04,1,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,18,23,41,1,2.66311820646,0.235702260396,0.208514414057
10893,10894,2012-04-04,1,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,0,11,11,1,3.01511344578,inf,0.301511344578
10894,10895,2012-04-04,1,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,0,5,5,1,3.10086836473,inf,0.4472135955
10895,10896,2012-04-04,1,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,3,0,3.13112145543,inf,0.57735026919
10896,10897,2012-04-04,1,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1,0,3.16227766017,inf,1.0
10897,10898,2012-04-04,1,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,27,0,2.80606766633,inf,0.19245008973
10898,10899,2012-04-04,1,1,4,6,0,3,1,1,0.42,0.4242,0.58,0.0,6,120,126,1,2.09426954146,0.408248290464,0.0912870929175
10899,10900,2012-04-04,1,1,4,7,0,3,1,1,0.44,0.4394,0.62,0.0,12,354,366,1,1.45248223444,0.288675134595,0.0531494003453
10900,10901,2012-04-04,1,1,4,8,0,3,1,1,0.44,0.4394,0.72,0.1045,31,653,684,0,1.11803398875,0.179605302027,0.0391330240097
10901,10902,2012-04-04,1,1,4,9,0,3,1,1,0.48,0.4697,0.55,0.1343,47,316,363,0,1.45710063157,0.145864991498,0.0562543950463
10902,10903,2012-04-04,1,1,4,10,0,3,1,1,0.54,0.5152,0.45,0.1343,68,99,167,0,1.9245008973,0.121267812518,0.100503781526
10903,10904,2012-04-04,1,1,4,11,0,3,1,1,0.6,0.6212,0.43,0.3582,61,152,213,0,1.77611208331,0.128036879933,0.0811107105654
10904,10905,2012-04-04,1,1,4,12,0,3,1,1,0.6,0.6212,0.46,0.4179,73,210,283,0,1.60333841949,0.117041147196,0.0690065559342
10905,10906,2012-04-04,1,1,4,13,0,3,1,1,0.6,0.6212,0.46,0.2537,70,181,251,0,1.67600380788,0.119522860933,0.0743294146247
10906,10907,2012-04-04,1,1,4,14,0,3,1,1,0.62,0.6212,0.46,0.194,82,176,258,0,1.65976532577,0.110431526075,0.0753778361444
10907,10908,2012-04-04,1,1,4,15,0,3,1,1,0.64,0.6212,0.44,0.2836,86,182,268,0,1.63517485042,0.107832773203,0.0741249316661
10908,10909,2012-04-04,1,1,4,16,0,3,1,1,0.64,0.6212,0.44,0.2836,86,304,390,0,1.4156299008,0.107832773203,0.0573539334676
10909,10910,2012-04-04,1,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,99,645,744,0,1.07770134352,0.100503781526,0.0393749615479
10910,10911,2012-04-04,1,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,113,646,759,0,1.06782529245,0.0940720868384,0.0393444737682
10911,10912,2012-04-04,1,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,75,419,494,0,1.28564869307,0.115470053838,0.0488531968746
10912,10913,2012-04-04,1,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,39,333,372,0,1.44337567297,0.160128153805,0.0547996624351
10913,10914,2012-04-04,1,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,43,255,298,0,1.57329193882,0.152498570333,0.0626224291085
10914,10915,2012-04-04,1,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,30,151,181,0,1.8764665626,0.182574185835,0.0813788458771
10915,10916,2012-04-04,1,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,19,112,131,0,2.07167697616,0.229415733871,0.0944911182523
10916,10917,2012-04-05,1,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,12,33,45,0,2.62612865719,0.288675134595,0.174077655956
10917,10918,2012-04-05,1,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,4,9,13,0,2.98807152334,0.5,0.333333333333
10918,10919,2012-04-05,1,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,7,11,18,0,2.92352673102,0.377964473009,0.301511344578
10919,10920,2012-04-05,1,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,0,5,5,0,3.10086836473,inf,0.4472135955
10920,10921,2012-04-05,1,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,0,1,1,0,3.16227766017,inf,1.0
10921,10922,2012-04-05,1,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,1,28,29,0,2.78423023195,1.0,0.188982236505
10922,10923,2012-04-05,1,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,8,118,126,0,2.09426954146,0.353553390593,0.0920574617898
10923,10924,2012-04-05,1,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,15,339,354,0,1.47122471584,0.258198889747,0.0543125446594
10924,10925,2012-04-05,1,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,28,610,638,0,1.15239804249,0.188982236505,0.0404888165089
10925,10926,2012-04-05,1,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,61,290,351,0,1.47602480923,0.128036879933,0.0587220219515
10926,10927,2012-04-05,1,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,88,158,246,0,1.68789894514,0.106600358178,0.0795557284176
10927,10928,2012-04-05,1,1,4,11,0,4,1,1,0.42,0.4242,0.38,0.2239,109,159,268,0,1.63517485042,0.0957826285221,0.0793051585718
10928,10929,2012-04-05,1,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,66,210,276,1,1.61796200423,0.123091490979,0.0690065559342
10929,10930,2012-04-05,1,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,89,202,291,1,1.58710166267,0.105999788001,0.070359754473
10930,10931,2012-04-05,1,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,143,144,287,0,1.59515806806,0.0836242010007,0.0833333333333
10931,10932,2012-04-05,1,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,98,171,269,0,1.63299316186,0.101015254455,0.0764719112902
10932,10933,2012-04-05,1,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,84,318,402,0,1.39890927598,0.109108945118,0.0560772154092
10933,10934,2012-04-05,1,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,145,677,822,0,1.03087305528,0.0830454798537,0.0384331221012
10934,10935,2012-04-05,1,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,80,618,698,0,1.1083777463,0.111803398875,0.0402258993355
10935,10936,2012-04-05,1,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,64,423,487,0,1.29315150028,0.125,0.0486216638326
10936,10937,2012-04-05,1,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,33,279,312,0,1.54487373104,0.174077655956,0.0598684340089
10937,10938,2012-04-05,1,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,209,234,0,1.71751346643,0.2,0.0691714463866
10938,10939,2012-04-05,1,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,20,129,149,0,1.99204768222,0.22360679775,0.0880450906326
10939,10940,2012-04-05,1,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,12,124,136,0,2.04980015423,0.288675134595,0.0898026510134
10940,10941,2012-04-06,1,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,12,49,61,1,2.484519975,0.288675134595,0.142857142857
10941,10942,2012-04-06,1,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,10,28,38,0,2.69190951029,0.316227766017,0.188982236505
10942,10943,2012-04-06,1,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,6,5,11,0,3.01511344578,0.408248290464,0.4472135955
10943,10944,2012-04-06,1,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,3,5,8,0,3.05708920258,0.57735026919,0.4472135955
10944,10945,2012-04-06,1,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,2,3,5,0,3.10086836473,0.707106781187,0.57735026919
10945,10946,2012-04-06,1,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,0,23,23,0,2.86299167157,inf,0.208514414057
10946,10947,2012-04-06,1,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,0,80,80,0,2.35050247361,inf,0.111803398875
10947,10948,2012-04-06,1,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,15,231,246,0,1.68789894514,0.258198889747,0.065795169496
10948,10949,2012-04-06,1,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,19,489,508,0,1.27102670519,0.229415733871,0.0452215631646
10949,10950,2012-04-06,1,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,58,318,376,0,1.43739893644,0.13130643286,0.0560772154092
10950,10951,2012-04-06,1,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,81,157,238,0,1.70746944191,0.111111111111,0.0798086884468
10951,10952,2012-04-06,1,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,112,179,291,0,1.58710166267,0.0944911182523,0.0747435092752
10952,10953,2012-04-06,1,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,113,224,337,0,1.50075056297,0.0940720868384,0.0668153104781
10953,10954,2012-04-06,1,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,173,238,411,0,1.38675049056,0.076028592127,0.0648203723552
10954,10955,2012-04-06,1,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,240,250,490,0,1.28991996295,0.0645497224368,0.0632455532034
10955,10956,2012-04-06,1,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,218,319,537,0,1.24130256155,0.0677285461479,0.0559892510956
10956,10957,2012-04-06,1,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,184,352,536,0,1.2422599875,0.0737209780774,0.0533001790889
10957,10958,2012-04-06,1,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,172,483,655,0,1.1396057646,0.0762492851663,0.0455015755193
10958,10959,2012-04-06,1,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,104,380,484,0,1.2964074471,0.0980580675691,0.0512989176043
10959,10960,2012-04-06,1,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,115,297,412,0,1.38541899675,0.093250480824,0.0580258853186
10960,10961,2012-04-06,1,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,61,191,252,0,1.67365481751,0.128036879933,0.0723574605292
10961,10962,2012-04-06,1,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,54,136,190,0,1.84427778391,0.136082763488,0.0857492925713
10962,10963,2012-04-06,1,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,34,124,158,0,1.95740073172,0.171498585143,0.0898026510134
10963,10964,2012-04-06,1,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,21,92,113,0,2.15665546407,0.218217890236,0.104257207029
10964,10965,2012-04-07,1,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,9,85,94,0,2.26455406829,0.333333333333,0.108465228909
10965,10966,2012-04-07,1,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,9,60,69,0,2.42535625036,0.333333333333,0.129099444874
10966,10967,2012-04-07,1,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,11,25,36,0,2.71163072273,0.301511344578,0.2
10967,10968,2012-04-07,1,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,7,21,28,0,2.79508497187,0.377964473009,0.218217890236
10968,10969,2012-04-07,1,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,3,4,7,0,3.07147558417,0.57735026919,0.5
10969,10970,2012-04-07,1,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,0,2,2,0,3.14658387764,inf,0.707106781187
10970,10971,2012-04-07,1,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,1,18,19,0,2.9111125487,1.0,0.235702260396
10971,10972,2012-04-07,1,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,14,40,54,0,2.54823595719,0.267261241912,0.158113883008
10972,10973,2012-04-07,1,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,29,94,123,0,2.10818510678,0.185695338177,0.103142124626
10973,10974,2012-04-07,1,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,103,173,276,0,1.61796200423,0.0985329278164,0.076028592127
10974,10975,2012-04-07,1,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,187,176,363,0,1.45710063157,0.0731272424127,0.0753778361444
10975,10976,2012-04-07,1,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,251,244,495,0,1.28458748885,0.0631194403098,0.0640184399664
10976,10977,2012-04-07,1,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,320,270,590,0,1.19267560832,0.0559016994375,0.060858061945
10977,10978,2012-04-07,1,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,355,288,643,0,1.14859096885,0.0530744892434,0.0589255650989
10978,10979,2012-04-07,1,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,326,252,578,0,1.20298711668,0.0553848775622,0.0629940788349
10979,10980,2012-04-07,1,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,321,305,626,0,1.16247638744,0.0558145572186,0.0572598334314
10980,10981,2012-04-07,1,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,354,261,615,0,1.17121394821,0.0531494003453,0.061898446059
