,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,windy,cntN,casualN,registeredN
8990,8991,2012-01-15,4,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,21,144,165,0,1.93166852322,0.218217890236,0.0833333333333
8991,8992,2012-01-15,4,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42,192,234,0,1.71751346643,0.154303349962,0.0721687836487
8992,8993,2012-01-15,4,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,40,184,224,0,1.74607573942,0.158113883008,0.0737209780774
8993,8994,2012-01-15,4,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25,163,188,0,1.85058302549,0.2,0.0783260449988
8994,8995,2012-01-15,4,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,33,173,206,0,1.79605302027,0.174077655956,0.076028592127
8995,8996,2012-01-15,4,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31,174,205,0,1.7989569074,0.179605302027,0.0758098043579
8996,8997,2012-01-15,4,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15,131,146,0,2.00804832226,0.258198889747,0.0873704056661
9014,9015,2012-01-16,4,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,21,158,179,0,1.88310894289,0.218217890236,0.0795557284176
9015,9016,2012-01-16,4,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20,165,185,0,1.86338998125,0.22360679775,0.0778498944162
9016,9017,2012-01-16,4,1,1,13,1,1,0,1,0.24,0.197,0.41,0.4179,26,202,228,0,1.73552533625,0.196116135138,0.070359754473
9017,9018,2012-01-16,4,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23,158,181,0,1.8764665626,0.208514414057,0.0795557284176
9018,9019,2012-01-16,4,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17,175,192,0,1.83803655523,0.242535625036,0.0755928946018
9019,9020,2012-01-16,4,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22,158,180,0,1.87977895099,0.213200716356,0.0795557284176
9020,9021,2012-01-16,4,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,19,174,193,0,1.83493960854,0.229415733871,0.0758098043579
9021,9022,2012-01-16,4,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6,175,181,0,1.8764665626,0.408248290464,0.0755928946018
9022,9023,2012-01-16,4,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,10,134,144,0,2.01619459636,0.316227766017,0.0863868425581
9040,9041,2012-01-17,4,1,1,14,0,2,1,1,0.44,0.4394,0.62,0.4925,12,120,132,0,2.06724557649,0.288675134595,0.0912870929175
9042,9043,2012-01-17,4,1,1,16,0,2,1,1,0.46,0.4545,0.63,0.5522,14,205,219,0,1.75953835769,0.267261241912,0.069843029577
9043,9044,2012-01-17,4,1,1,17,0,2,1,1,0.46,0.4545,0.63,0.4478,20,442,462,0,1.32221471337,0.22360679775,0.0475651494154
9044,9045,2012-01-17,4,1,1,18,0,2,1,1,0.46,0.4545,0.63,0.4478,12,451,463,0,1.32106044452,0.288675134595,0.0470881609348
9045,9046,2012-01-17,4,1,1,19,0,2,1,1,0.46,0.4545,0.63,0.4179,11,297,308,0,1.55230105141,0.301511344578,0.0580258853186
9046,9047,2012-01-17,4,1,1,20,0,2,1,1,0.46,0.4545,0.63,0.3582,11,169,180,0,1.87977895099,0.301511344578,0.0769230769231
9047,9048,2012-01-17,4,1,1,21,0,2,1,1,0.46,0.4545,0.67,0.4627,6,174,180,0,1.87977895099,0.408248290464,0.0758098043579
9057,9058,2012-01-18,4,1,1,7,0,3,1,1,0.32,0.2879,0.42,0.3582,1,262,263,0,1.64845118349,1.0,0.0617802063215
9058,9059,2012-01-18,4,1,1,8,0,3,1,1,0.3,0.2727,0.52,0.4179,15,474,489,0,1.29099444874,0.258198889747,0.0459315212175
9059,9060,2012-01-18,4,1,1,9,0,3,1,1,0.28,0.2576,0.52,0.3284,6,196,202,0,1.80775381516,0.408248290464,0.0714285714286
9062,9063,2012-01-18,4,1,1,12,0,3,1,1,0.3,0.2576,0.39,0.4925,6,155,161,0,1.9462473604,0.408248290464,0.0803219328902
9063,9064,2012-01-18,4,1,1,13,0,3,1,1,0.3,0.2727,0.42,0.4627,6,124,130,0,2.07613699634,0.408248290464,0.0898026510134
9065,9066,2012-01-18,4,1,1,15,0,3,1,1,0.3,0.2576,0.33,0.5224,8,122,130,0,2.07613699634,0.353553390593,0.0905357460425
9066,9067,2012-01-18,4,1,1,16,0,3,1,1,0.28,0.2273,0.3,0.5224,13,163,176,0,1.89320611416,0.277350098113,0.0783260449988
9067,9068,2012-01-18,4,1,1,17,0,3,1,1,0.26,0.2121,0.33,0.4478,8,338,346,0,1.48576765302,0.353553390593,0.054392829322
9068,9069,2012-01-18,4,1,1,18,0,3,1,1,0.24,0.2121,0.32,0.3582,8,347,355,0,1.46963506144,0.353553390593,0.0536828127095
9069,9070,2012-01-18,4,1,1,19,0,3,1,1,0.22,0.197,0.37,0.3881,5,251,256,0,1.66435666325,0.4472135955,0.0631194403098
9070,9071,2012-01-18,4,1,1,20,0,3,1,1,0.22,0.2121,0.37,0.2537,1,164,165,0,1.93166852322,1.0,0.0780868809443
9081,9082,2012-01-19,4,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2,204,206,0,1.79605302027,0.707106781187,0.0700140042014
9082,9083,2012-01-19,4,1,1,8,0,4,1,1,0.12,0.1515,0.54,0.1045,9,414,423,0,1.37102124277,0.333333333333,0.0491473187183
9083,9084,2012-01-19,4,1,1,9,0,4,1,1,0.12,0.197,0.54,0.0,6,204,210,1,1.78457652562,0.408248290464,0.0700140042014
9090,9091,2012-01-19,4,1,1,16,0,4,1,1,0.26,0.2273,0.41,0.3284,8,185,193,0,1.83493960854,0.353553390593,0.0735214622094
9091,9092,2012-01-19,4,1,1,17,0,4,1,1,0.26,0.2273,0.44,0.3284,21,364,385,0,1.42421822974,0.218217890236,0.0524142418361
9092,9093,2012-01-19,4,1,1,18,0,4,1,1,0.26,0.2273,0.44,0.3284,16,345,361,0,1.46020415081,0.25,0.0538381902058
9093,9094,2012-01-19,4,1,1,19,0,4,1,1,0.26,0.2273,0.48,0.2985,5,229,234,0,1.71751346643,0.4472135955,0.0660818600455
9094,9095,2012-01-19,4,1,1,20,0,4,1,1,0.26,0.2121,0.52,0.4478,7,184,191,0,1.8411492358,0.377964473009,0.0737209780774
9105,9106,2012-01-20,4,1,1,7,0,5,1,1,0.22,0.2121,0.69,0.2239,2,183,185,0,1.86338998125,0.707106781187,0.0739221270955
9106,9107,2012-01-20,4,1,1,8,0,5,1,1,0.22,0.2121,0.64,0.2537,4,421,425,0,1.36845137876,0.5,0.0487370178829
9107,9108,2012-01-20,4,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,21,242,263,0,1.64845118349,0.218217890236,0.0642824346533
9111,9112,2012-01-20,4,1,1,13,0,5,1,1,0.22,0.2121,0.32,0.2985,12,144,156,0,1.96494372973,0.288675134595,0.0833333333333
9113,9114,2012-01-20,4,1,1,15,0,5,1,1,0.22,0.2273,0.35,0.194,12,144,156,0,1.96494372973,0.288675134595,0.0833333333333
9114,9115,2012-01-20,4,1,1,16,0,5,1,1,0.2,0.2121,0.37,0.1642,11,163,174,0,1.90002850064,0.301511344578,0.0783260449988
9115,9116,2012-01-20,4,1,1,17,0,5,1,1,0.22,0.2576,0.32,0.0896,9,340,349,0,1.47925109682,0.333333333333,0.0542326144547
9116,9117,2012-01-20,4,1,1,18,0,5,1,1,0.2,0.2273,0.34,0.0896,5,296,301,0,1.56748284106,0.4472135955,0.0581238193719
9117,9118,2012-01-20,4,1,1,19,0,5,1,1,0.2,0.2273,0.37,0.1045,6,186,192,0,1.83803655523,0.408248290464,0.0733235575107
9118,9119,2012-01-20,4,1,1,20,0,5,1,1,0.2,0.2273,0.34,0.0896,1,141,142,0,2.02444082545,1.0,0.0842151921067
9157,9158,2012-01-22,4,1,1,11,0,0,0,0,0.16,0.1515,0.8,0.2537,18,115,133,0,2.06284249252,0.235702260396,0.093250480824
9158,9159,2012-01-22,4,1,1,12,0,0,0,1,0.16,0.1515,0.8,0.2239,24,161,185,0,1.86338998125,0.204124145232,0.0788110406239
9159,9160,2012-01-22,4,1,1,13,0,0,0,1,0.16,0.1818,0.8,0.1343,24,175,199,0,1.81668104878,0.204124145232,0.0755928946018
9160,9161,2012-01-22,4,1,1,14,0,0,0,1,0.16,0.1667,0.8,0.1642,19,163,182,0,1.87317162316,0.229415733871,0.0783260449988
9161,9162,2012-01-22,4,1,1,15,0,0,0,1,0.16,0.1515,0.8,0.194,27,149,176,0,1.89320611416,0.19245008973,0.0819231920519
9162,9163,2012-01-22,4,1,1,16,0,0,0,1,0.16,0.1515,0.8,0.194,12,143,155,0,1.9687480774,0.288675134595,0.0836242010007
9178,9179,2012-01-23,4,1,1,8,0,1,1,0,0.2,0.2121,0.86,0.1343,5,267,272,0,1.62650012158,0.4472135955,0.0611990061362
9179,9180,2012-01-23,4,1,1,9,0,1,1,1,0.2,0.2273,0.86,0.0896,13,198,211,0,1.78174161275,0.277350098113,0.0710669054519
9180,9181,2012-01-23,4,1,1,10,0,1,1,1,0.2,0.2576,0.93,0.0,10,139,149,1,1.99204768222,0.316227766017,0.084818892968
9187,9188,2012-01-23,4,1,1,17,0,1,1,1,0.24,0.2576,0.96,0.1045,6,270,276,0,1.61796200423,0.408248290464,0.060858061945
9188,9189,2012-01-23,4,1,1,18,0,1,1,1,0.24,0.2424,0.93,0.1343,7,275,282,0,1.60540324767,0.377964473009,0.0603022689156
9189,9190,2012-01-23,4,1,1,19,0,1,1,1,0.26,0.2576,0.93,0.1642,9,211,220,0,1.75682092232,0.333333333333,0.0688428390822
9190,9191,2012-01-23,4,1,1,20,0,1,1,1,0.26,0.2576,1.0,0.1642,8,161,169,0,1.91741247212,0.353553390593,0.0788110406239
9201,9202,2012-01-24,4,1,1,7,0,2,1,1,0.32,0.3333,0.93,0.1343,11,221,232,0,1.72260240637,0.301511344578,0.0672672793996
9202,9203,2012-01-24,4,1,1,8,0,2,1,1,0.32,0.3333,0.93,0.1343,11,479,490,0,1.28991996295,0.301511344578,0.0456911662385
9203,9204,2012-01-24,4,1,1,9,0,2,1,1,0.32,0.3333,0.87,0.0896,11,244,255,0,1.66666666667,0.301511344578,0.0640184399664
9205,9206,2012-01-24,4,1,1,11,0,2,1,1,0.34,0.3333,0.87,0.1343,30,123,153,0,1.97642353761,0.182574185835,0.0901669634667
9206,9207,2012-01-24,4,1,1,12,0,2,1,1,0.34,0.3333,0.87,0.1642,25,150,175,0,1.89660810453,0.2,0.0816496580928
9207,9208,2012-01-24,4,1,1,13,0,2,1,1,0.34,0.3333,0.87,0.1642,33,170,203,0,1.80480718921,0.174077655956,0.0766964988847
9208,9209,2012-01-24,4,1,1,14,0,2,1,1,0.36,0.3485,0.81,0.2239,35,138,173,0,1.90346746907,0.169030850946,0.0851256530759
9209,9210,2012-01-24,4,1,1,15,0,2,1,1,0.4,0.4091,0.71,0.1642,52,156,208,0,1.7902871851,0.138675049056,0.0800640769025
9210,9211,2012-01-24,4,1,1,16,0,2,1,1,0.4,0.4091,0.71,0.1343,35,243,278,0,1.61374306092,0.169030850946,0.06415002991
9211,9212,2012-01-24,4,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515,0,1.26289205071,0.156173761889,0.0459315212175
9212,9213,2012-01-24,4,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423,0,1.37102124277,0.176776695297,0.0505721737424
9213,9214,2012-01-24,4,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331,0,1.51099471304,0.22360679775,0.0567047977124
9214,9215,2012-01-24,4,1,1,20,0,2,1,1,0.32,0.3485,0.76,0.0,18,211,229,1,1.73032135051,0.235702260396,0.0688428390822
9215,9216,2012-01-24,4,1,1,21,0,2,1,1,0.36,0.3788,0.71,0.0,18,154,172,1,1.90692517849,0.235702260396,0.0805822964025
9225,9226,2012-01-25,4,1,1,7,0,3,1,1,0.24,0.2273,0.75,0.2239,14,243,257,0,1.66205623829,0.267261241912,0.06415002991
9226,9227,2012-01-25,4,1,1,8,0,3,1,1,0.24,0.2273,0.7,0.2537,18,495,513,0,1.26491106407,0.235702260396,0.0449466574975
9227,9228,2012-01-25,4,1,1,9,0,3,1,1,0.24,0.2273,0.7,0.2537,18,218,236,0,1.71246936313,0.235702260396,0.0677285461479
9228,9229,2012-01-25,4,1,1,10,0,3,1,1,0.26,0.2273,0.7,0.3284,30,111,141,0,2.02860206483,0.182574185835,0.0949157995752
9229,9230,2012-01-25,4,1,1,11,0,3,1,1,0.3,0.2727,0.61,0.2985,52,105,157,0,1.96116135138,0.138675049056,0.0975900072949
9230,9231,2012-01-25,4,1,1,12,0,3,1,1,0.32,0.3333,0.53,0.1343,46,147,193,0,1.83493960854,0.147441956155,0.0824786098842
9231,9232,2012-01-25,4,1,1,13,0,3,1,1,0.34,0.3333,0.49,0.1343,63,149,212,0,1.77892016741,0.12598815767,0.0819231920519
9232,9233,2012-01-25,4,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160,0,1.94994393992,0.137360563949,0.0966736489046
9233,9234,2012-01-25,4,1,1,15,0,3,1,1,0.36,0.3788,0.46,0.0,30,125,155,1,1.9687480774,0.182574185835,0.0894427191
9234,9235,2012-01-25,4,1,1,16,0,3,1,1,0.34,0.3333,0.53,0.1642,29,217,246,0,1.68789894514,0.185695338177,0.0678844233302
9235,9236,2012-01-25,4,1,1,17,0,3,1,1,0.36,0.3485,0.53,0.1642,27,443,470,0,1.31193383822,0.19245008973,0.0475114338146
9236,9237,2012-01-25,4,1,1,18,0,3,1,1,0.32,0.3333,0.66,0.1343,24,415,439,0,1.34962721696,0.204124145232,0.0490880693674
9237,9238,2012-01-25,4,1,1,19,0,3,1,1,0.34,0.3636,0.53,0.0,5,311,316,1,1.53755201338,0.4472135955,0.0567047977124
9238,9239,2012-01-25,4,1,1,20,0,3,1,1,0.32,0.3182,0.61,0.194,10,225,235,0,1.71498585143,0.316227766017,0.0666666666667
9239,9240,2012-01-25,4,1,1,21,0,3,1,1,0.3,0.3333,0.65,0.0,19,166,185,1,1.86338998125,0.229415733871,0.0776150525706
9249,9250,2012-01-26,4,1,1,7,0,4,1,1,0.28,0.303,0.81,0.0896,11,228,239,0,1.70498584868,0.301511344578,0.0662266178533
9250,9251,2012-01-26,4,1,1,8,0,4,1,1,0.28,0.303,0.81,0.0896,16,514,530,0,1.24805144075,0.25,0.0441081091391
9251,9252,2012-01-26,4,1,1,9,0,4,1,1,0.3,0.3333,0.81,0.0,18,256,274,1,1.62221421131,0.235702260396,0.0625
9254,9255,2012-01-26,4,1,1,12,0,4,1,1,0.34,0.3333,0.81,0.1343,29,136,165,0,1.93166852322,0.185695338177,0.0857492925713
9255,9256,2012-01-26,4,1,1,13,0,4,1,1,0.38,0.3939,0.71,0.0,17,156,173,1,1.90346746907,0.242535625036,0.0800640769025
9257,9258,2012-01-26,4,1,1,15,0,4,1,1,0.42,0.4242,0.71,0.1045,22,142,164,0,1.93528249929,0.213200716356,0.0839181358297
9258,9259,2012-01-26,4,1,1,16,0,4,1,1,0.4,0.4091,0.71,0.0896,15,209,224,0,1.74607573942,0.258198889747,0.0691714463866
9259,9260,2012-01-26,4,1,1,17,0,4,1,1,0.42,0.4242,0.71,0.0,16,397,413,1,1.3840913309,0.25,0.0501885613228
9260,9261,2012-01-26,4,1,1,18,0,4,1,1,0.42,0.4242,0.71,0.0,12,394,406,1,1.39346602858,0.288675134595,0.050379272186
9261,9262,2012-01-26,4,1,1,19,0,4,1,1,0.4,0.4091,0.76,0.1045,11,302,313,0,1.54303349962,0.301511344578,0.0575435337648
9262,9263,2012-01-26,4,1,1,20,0,4,1,1,0.4,0.4091,0.82,0.1343,8,216,224,0,1.74607573942,0.353553390593,0.068041381744
9263,9264,2012-01-26,4,1,1,21,0,4,1,1,0.4,0.4091,0.76,0.1045,8,184,192,0,1.83803655523,0.353553390593,0.0737209780774
9264,9265,2012-01-26,4,1,1,22,0,4,1,1,0.38,0.3939,0.82,0.1045,3,139,142,0,2.02444082545,0.57735026919,0.084818892968
9273,9274,2012-01-27,4,1,1,7,0,5,1,1,0.42,0.4242,1.0,0.2985,6,128,134,0,2.05846742398,0.408248290464,0.0883883476483
9274,9275,2012-01-27,4,1,1,8,0,5,1,0,0.5,0.4848,0.88,0.2836,14,206,220,0,1.75682092232,0.267261241912,0.0696733014292
9278,9279,2012-01-27,4,1,1,12,0,5,1,1,0.5,0.4848,0.88,0.1642,25,155,180,0,1.87977895099,0.2,0.0803219328902
9279,9280,2012-01-27,4,1,1,13,0,5,1,1,0.5,0.4848,0.59,0.4627,26,175,201,0,1.81071492085,0.196116135138,0.0755928946018
9280,9281,2012-01-27,4,1,1,14,0,5,1,1,0.5,0.4848,0.55,0.5522,23,153,176,0,1.89320611416,0.208514414057,0.0808452083454
9281,9282,2012-01-27,4,1,1,15,0,5,1,1,0.48,0.4697,0.51,0.3284,27,170,197,0,1.82270654144,0.19245008973,0.0766964988847
9282,9283,2012-01-27,4,1,1,16,0,5,1,1,0.44,0.4394,0.51,0.5522,26,241,267,0,1.63956458946,0.196116135138,0.0644156626401
9283,9284,2012-01-27,4,1,1,17,0,5,1,1,0.42,0.4242,0.5,0.5821,16,406,422,1,1.37231161599,0.25,0.0496291666985
9284,9285,2012-01-27,4,1,1,18,0,5,1,1,0.4,0.4091,0.5,0.4925,20,363,383,0,1.42711593005,0.22360679775,0.0524863881081
9285,9286,2012-01-27,4,1,1,19,0,5,1,1,0.36,0.3333,0.5,0.3881,10,241,251,0,1.67600380788,0.316227766017,0.0644156626401
9286,9287,2012-01-27,4,1,1,20,0,5,1,1,0.34,0.303,0.53,0.3582,6,153,159,0,1.95366166291,0.408248290464,0.0808452083454
9287,9288,2012-01-27,4,1,1,21,0,5,1,1,0.34,0.2879,0.53,0.5224,8,127,135,0,2.05412007504,0.353553390593,0.0887356509416
9299,9300,2012-01-28,4,1,1,9,0,6,0,1,0.22,0.2727,0.8,0.0,13,145,158,1,1.95740073172,0.277350098113,0.0830454798537
9300,9301,2012-01-28,4,1,1,10,0,6,0,1,0.26,0.2727,0.7,0.1343,27,164,191,0,1.8411492358,0.19245008973,0.0780868809443
9301,9302,2012-01-28,4,1,1,11,0,6,0,1,0.3,0.303,0.56,0.1343,55,241,296,0,1.57720074469,0.134839972493,0.0644156626401
9302,9303,2012-01-28,4,1,1,12,0,6,0,1,0.3,0.2879,0.61,0.2836,70,244,314,0,1.54119982874,0.119522860933,0.0640184399664
9303,9304,2012-01-28,4,1,1,13,0,6,0,1,0.34,0.3182,0.57,0.2537,80,293,373,0,1.44187450182,0.111803398875,0.0584206237837
9304,9305,2012-01-28,4,1,1,14,0,6,0,1,0.38,0.3939,0.5,0.3881,123,239,362,0,1.45864991498,0.0901669634667,0.0646846227353
9305,9306,2012-01-28,4,1,1,15,0,6,0,1,0.4,0.4091,0.47,0.3284,90,320,410,0,1.38808583078,0.105409255339,0.0559016994375
9306,9307,2012-01-28,4,1,1,16,0,6,0,1,0.42,0.4242,0.44,0.3582,131,276,407,0,1.39211511597,0.0873704056661,0.0601929265429
9307,9308,2012-01-28,4,1,1,17,0,6,0,1,0.42,0.4242,0.44,0.3881,57,233,290,0,1.58910431541,0.132453235707,0.065512178208
9308,9309,2012-01-28,4,1,1,18,0,6,0,1,0.42,0.4242,0.41,0.2239,40,201,241,0,1.7000510023,0.158113883008,0.0705345615859
9309,9310,2012-01-28,4,1,1,19,0,6,0,1,0.42,0.4242,0.41,0.5522,33,173,206,0,1.79605302027,0.174077655956,0.076028592127
9324,9325,2012-01-29,4,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,38,153,191,0,1.8411492358,0.162221421131,0.0808452083454
9325,9326,2012-01-29,4,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255,0,1.66666666667,0.132453235707,0.0710669054519
9326,9327,2012-01-29,4,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,73,215,288,0,1.59313246969,0.117041147196,0.068199433947
9327,9328,2012-01-29,4,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,78,238,316,0,1.53755201338,0.113227703414,0.0648203723552
9328,9329,2012-01-29,4,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,51,229,280,0,1.60955694995,0.140028008403,0.0660818600455
9329,9330,2012-01-29,4,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,68,242,310,0,1.54857403271,0.121267812518,0.0642824346533
9330,9331,2012-01-29,4,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,54,268,322,0,1.52676204138,0.136082763488,0.0610847221782
9331,9332,2012-01-29,4,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,33,201,234,0,1.71751346643,0.174077655956,0.0705345615859
9332,9333,2012-01-29,4,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,17,151,168,0,1.92094687599,0.242535625036,0.0813788458771
9333,9334,2012-01-29,4,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,14,145,159,0,1.95366166291,0.267261241912,0.0830454798537
9345,9346,2012-01-30,4,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,4,221,225,0,1.74077655956,0.5,0.0672672793996
9346,9347,2012-01-30,4,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,12,481,493,0,1.28671253164,0.288675134595,0.0455960752588
9347,9348,2012-01-30,4,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,5,193,198,0,1.81968631312,0.4472135955,0.0719815750749
9350,9351,2012-01-30,4,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,5,129,134,0,2.05846742398,0.4472135955,0.0880450906326
9351,9352,2012-01-30,4,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,15,117,132,0,2.06724557649,0.258198889747,0.0924500327042
9353,9354,2012-01-30,4,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,7,131,138,0,2.04124145232,0.377964473009,0.0873704056661
9354,9355,2012-01-30,4,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,11,210,221,0,1.75411603861,0.301511344578,0.0690065559342
9355,9356,2012-01-30,4,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,16,422,438,0,1.3508580674,0.25,0.0486792383511
9356,9357,2012-01-30,4,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,11,399,410,0,1.38808583078,0.301511344578,0.0500626174322
9357,9358,2012-01-30,4,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,8,298,306,0,1.55794238212,0.353553390593,0.0579284446363
9358,9359,2012-01-30,4,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,2,179,181,0,1.8764665626,0.707106781187,0.0747435092752
9359,9360,2012-01-30,4,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,3,159,162,0,1.94257172471,0.57735026919,0.0793051585718
9369,9370,2012-01-31,4,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,6,273,279,0,1.61164592805,0.408248290464,0.0605227532669
9370,9371,2012-01-31,4,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,14,498,512,0,1.26592420885,0.267261241912,0.0448110714948
9371,9372,2012-01-31,4,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,30,231,261,0,1.65294901227,0.182574185835,0.065795169496
9372,9373,2012-01-31,4,1,1,10,0,2,1,1,0.32,0.3182,0.57,0.194,34,110,144,0,2.01619459636,0.171498585143,0.0953462589246
9373,9374,2012-01-31,4,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,14,125,139,0,2.03700210932,0.267261241912,0.0894427191
9374,9375,2012-01-31,4,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,13,181,194,0,1.83185826362,0.277350098113,0.0743294146247
9375,9376,2012-01-31,4,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,27,171,198,0,1.81968631312,0.19245008973,0.0764719112902
9376,9377,2012-01-31,4,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,18,142,160,0,1.94994393992,0.235702260396,0.0839181358297
9377,9378,2012-01-31,4,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,27,150,177,0,1.88982236505,0.19245008973,0.0816496580928
9378,9379,2012-01-31,4,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,30,277,307,0,1.5541746804,0.182574185835,0.0600841768126
9379,9380,2012-01-31,4,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,41,518,559,0,1.21987509119,0.156173761889,0.0439374775164
9380,9381,2012-01-31,4,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,16,486,502,0,1.2772319172,0.25,0.0453609211627
9381,9382,2012-01-31,4,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,22,306,328,0,1.51619608716,0.213200716356,0.0571661950475
9382,9383,2012-01-31,4,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,15,223,238,0,1.70746944191,0.258198889747,0.0669649530182
9383,9384,2012-01-31,4,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,3,162,165,0,1.93166852322,0.57735026919,0.0785674201318
9393,9394,2012-02-01,4,1,2,7,0,3,1,0,0.38,0.3939,0.62,0.0896,7,201,208,0,1.7902871851,0.377964473009,0.0705345615859
9394,9395,2012-02-01,4,1,2,8,0,3,1,0,0.36,0.3636,0.73,0.1045,15,505,520,0,1.25788651357,0.258198889747,0.044499415949
9395,9396,2012-02-01,4,1,2,9,0,3,1,1,0.36,0.3485,0.71,0.194,9,267,276,0,1.61796200423,0.333333333333,0.0611990061362
9396,9397,2012-02-01,4,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,9,124,133,0,2.06284249252,0.333333333333,0.0898026510134
9397,9398,2012-02-01,4,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,27,116,143,0,2.01619459636,0.19245008973,0.0928476690885
9398,9399,2012-02-01,4,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,26,153,179,0,1.88310894289,0.196116135138,0.0808452083454
9399,9400,2012-02-01,4,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,12,174,186,0,1.85695338177,0.288675134595,0.0758098043579
9400,9401,2012-02-01,4,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,33,159,192,0,1.83803655523,0.174077655956,0.0793051585718
9401,9402,2012-02-01,4,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,25,169,194,0,1.83185826362,0.2,0.0769230769231
9402,9403,2012-02-01,4,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,22,261,283,0,1.60333841949,0.213200716356,0.061898446059
9403,9404,2012-02-01,4,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,31,508,539,0,1.23939433204,0.179605302027,0.0443678254708
9404,9405,2012-02-01,4,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,12,514,526,0,1.25195771459,0.288675134595,0.0441081091391
9405,9406,2012-02-01,4,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,20,315,335,0,1.50414209399,0.22360679775,0.0563436169819
9406,9407,2012-02-01,4,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,10,254,264,0,1.64621599442,0.316227766017,0.0627455805138
9407,9408,2012-02-01,4,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,16,217,233,0,1.72005229038,0.25,0.0678844233302
